70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x30,mempool_Txs,516,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x30,mempool_Txs,1867,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,0x30,mempool_Txs,11037,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x21,consensus_Proposal,178,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x20,consensus_NewRoundStep,11,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0993624700cb74b3493654110d07984e04e308d6,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,0x30,mempool_Txs,7283,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_NewRoundStep,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,0x30,mempool_Txs,2046,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,0x30,mempool_Txs,2473,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,0x30,mempool_Txs,1342,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0ce7837038407c79c5e878edea45150e1e0dd377,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,ab0762cd6113f90b620ecb4aaa7cebbe3114f44f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,96b20cf4b1ccc8976a6337c96967f7275982db7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,26402f4d2ef8e31607d844655bf798d94f66f2d5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,955f1eaa43131c94842d90749755d45d2d6d9f69,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,9188a1be12e245d98eebdeb8b4f70185b6beb5f5,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,,0ce7837038407c79c5e878edea45150e1e0dd377,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,dfde7db9813bd5d63b79e77e23dd8c531a4cac2b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,55cc6f2c01060bbd56f5d0f70b726ba67a52b5b8,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,858c86e2590f82934b8483ed184afd88416a7b31,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4540fc36f4d88f872b49e9a4602650595195ee7f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,61c88918832b352a1a930f56fc720890187411e6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b77849486fae2a4cf0ae4cde6b2e1ee0e0ac4b93,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,eee35b912fc6b732eee67c6399ebe8dc1a038bd0,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,b7480bbb7a3121a7a32460d2e5cac976ee3bd899,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,fa3122de12cede7179b09c3d77f2620c2c6f06a1,,0x22,consensus_Vote,191,
70172918,0,PrevoteWait,38107544701c8d59d592657d816ce6a3ddffd951,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,192ee0481129b7988f7870fbb31305900fb121f9,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,aaaf88e86f492285578b7c06017342ed17ca4a4f,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,02a6b5944068cbfc2cff4a41370d4eb7d9dc8c5d,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,204bd049353264547978853a8efb32e4521d8816,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,db1c47a8b178410702dc03ca202f04246e21230b,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,c98bb1b889ddb58b46e4ad3726c1382d37cd5609,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,0993624700cb74b3493654110d07984e04e308d6,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,9b4291ebc53fd38f45615cb39f1b40c6636b7d62,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,4f9025feca44211eddc26cd983372114947b2e85,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,6df921a5cc5d1f11b8f9c22dda4b4f5c60f423ed,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,23d0eea9bb42316ff5ea2f8b4cd8475ef3f35209,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,bd25b3e8f9917f3a9f727cfa4dcb7bf177f2a8a3,,0x20,consensus_HasVote,11,
70172918,0,PrevoteWait,877ce85fb9b203e2f7da5f0e268659dbe76eafe1,,0x20,consensus_HasVote,11,
